DATETIME,PREASSURE
2008/10/16 22:27:06.927,4.995
2008/10/16 22:27:06.820,4.998
2008/10/16 22:27:06.710,4.998
2008/10/16 22:27:06.600,4.995
2008/10/16 22:27:06.490,4.995
2008/10/16 22:27:06.380,4.995
2008/10/16 22:27:06.273,4.995
2008/10/16 22:27:06.163,4.998
2008/10/16 22:27:06.053,4.998
2008/10/16 22:27:05.943,4.998
2008/10/16 22:27:05.837,4.998
2008/10/16 22:27:05.727,4.995
2008/10/16 22:27:05.617,4.995
2008/10/16 22:27:05.507,4.995
2008/10/16 22:27:05.397,4.995
2008/10/16 22:27:05.287,4.995
2008/10/16 22:27:05.177,4.995
2008/10/16 22:27:05.070,4.995
2008/10/16 22:27:04.960,4.995
2008/10/16 22:27:04.850,4.995
2008/10/16 22:27:04.740,4.998
2008/10/16 22:27:04.630,4.998
2008/10/16 22:27:04.523,4.995
2008/10/16 22:27:04.413,4.995
2008/10/16 22:27:04.303,4.995
2008/10/16 22:27:04.193,4.998
2008/10/16 22:27:04.087,4.995
2008/10/16 22:27:03.977,4.995
2008/10/16 22:27:03.867,4.995
2008/10/16 22:27:03.757,4.995
2008/10/16 22:27:03.647,4.995
2008/10/16 22:27:03.537,4.998
2008/10/16 22:27:03.427,4.998
2008/10/16 22:27:03.320,4.995
2008/10/16 22:27:03.210,4.99
2008/10/16 22:27:03.117,4.998
2008/10/16 22:27:02.990,4.998
2008/10/16 22:27:02.880,4.995
2008/10/16 22:27:02.773,4.995
2008/10/16 22:27:02.663,4.998
2008/10/16 22:27:02.553,4.998
2008/10/16 22:27:02.443,4.995
2008/10/16 22:27:02.337,4.998
2008/10/16 22:27:02.227,4.995
2008/10/16 22:27:02.117,4.998
2008/10/16 22:27:02.007,4.995
2008/10/16 22:27:01.897,4.995
2008/10/16 22:27:01.787,4.995
2008/10/16 22:27:01.677,4.995
2008/10/16 22:27:01.570,4.995
2008/10/16 22:27:01.460,4.995
2008/10/16 22:27:01.350,4.995
2008/10/16 22:27:01.240,4.995
2008/10/16 22:27:01.130,4.995
2008/10/16 22:27:01.023,4.995
2008/10/16 22:27:00.913,4.995
2008/10/16 22:27:00.803,4.998
2008/10/16 22:27:00.693,4.995
2008/10/16 22:27:00.587,4.995
2008/10/16 22:27:00.477,4.998
2008/10/16 22:27:00.367,4.998
2008/10/16 22:27:00.257,4.998
2008/10/16 22:27:00.147,4.995
2008/10/16 22:27:00.037,4.995
2008/10/16 22:26:59.927,4.995
2008/10/16 22:26:59.820,4.995
2008/10/16 22:26:59.710,4.998
2008/10/16 22:26:59.600,4.995
2008/10/16 22:26:59.490,4.995
2008/10/16 22:26:59.380,4.998
2008/10/16 22:26:59.273,4.998
2008/10/16 22:26:59.163,4.995
2008/10/16 22:26:59.053,4.995
2008/10/16 22:26:58.943,4.995
2008/10/16 22:26:58.837,4.998
2008/10/16 22:26:58.727,4.998
2008/10/16 22:26:58.617,4.995
2008/10/16 22:26:58.507,4.995
2008/10/16 22:26:58.397,4.995
2008/10/16 22:26:58.287,4.998
2008/10/16 22:26:58.177,4.998
2008/10/16 22:26:58.070,4.995
2008/10/16 22:26:57.960,4.995
2008/10/16 22:26:57.850,4.995
2008/10/16 22:26:57.740,4.995
2008/10/16 22:26:57.630,4.995
2008/10/16 22:26:57.523,4.995
2008/10/16 22:26:57.413,4.995
2008/10/16 22:26:57.303,4.995
2008/10/16 22:26:57.193,4.995
2008/10/16 22:26:57.083,4.998
2008/10/16 22:26:56.977,4.998
2008/10/16 22:26:56.867,4.995
2008/10/16 22:26:56.757,4.995
2008/10/16 22:26:56.647,4.998
2008/10/16 22:26:56.537,4.995
2008/10/16 22:26:56.427,4.995
2008/10/16 22:26:56.320,4.995
2008/10/16 22:26:56.210,4.995
2008/10/16 22:26:56.100,4.998
2008/10/16 22:26:55.990,4.995
2008/10/16 22:26:55.880,4.995
2008/10/16 22:26:55.773,4.995
2008/10/16 22:26:55.663,4.995
2008/10/16 22:26:55.553,4.998
2008/10/16 22:26:55.443,4.995
2008/10/16 22:26:55.333,4.995
2008/10/16 22:26:55.227,4.995
2008/10/16 22:26:55.117,4.998
2008/10/16 22:26:55.007,4.995
2008/10/16 22:26:54.897,4.995
2008/10/16 22:26:54.787,4.995
2008/10/16 22:26:54.677,4.995
2008/10/16 22:26:54.570,4.995
2008/10/16 22:26:54.460,4.998
2008/10/16 22:26:54.350,4.998
2008/10/16 22:26:54.240,4.995
2008/10/16 22:26:54.130,4.995
2008/10/16 22:26:54.023,4.998
2008/10/16 22:26:53.913,4.998
2008/10/16 22:26:53.803,4.995
2008/10/16 22:26:53.693,4.995
2008/10/16 22:26:53.583,4.995
2008/10/16 22:26:53.477,4.998
2008/10/16 22:26:53.367,4.995
2008/10/16 22:26:53.257,4.995
2008/10/16 22:26:53.147,4.998
2008/10/16 22:26:53.037,4.995
2008/10/16 22:26:52.927,4.995
2008/10/16 22:26:52.820,4.998
2008/10/16 22:26:52.710,4.995
2008/10/16 22:26:52.600,4.995
2008/10/16 22:26:52.490,4.995
2008/10/16 22:26:52.380,4.998
2008/10/16 22:26:52.273,4.995
2008/10/16 22:26:52.163,4.995
2008/10/16 22:26:52.053,4.995
2008/10/16 22:26:51.943,4.998
2008/10/16 22:26:51.833,4.995
2008/10/16 22:26:51.727,4.998
2008/10/16 22:26:51.617,4.995
2008/10/16 22:26:51.507,4.995
2008/10/16 22:26:51.397,4.995
2008/10/16 22:26:51.287,4.998
2008/10/16 22:26:51.177,4.993
2008/10/16 22:26:51.070,4.995
2008/10/16 22:26:50.960,4.993
2008/10/16 22:26:50.850,4.995
2008/10/16 22:26:50.740,4.998
2008/10/16 22:26:50.630,4.998
2008/10/16 22:26:50.523,4.995
2008/10/16 22:26:50.413,4.995
2008/10/16 22:26:50.303,4.995
2008/10/16 22:26:50.193,4.998
2008/10/16 22:26:50.083,4.998
2008/10/16 22:26:49.977,4.993
2008/10/16 22:26:49.867,4.995
2008/10/16 22:26:49.757,4.995
2008/10/16 22:26:49.647,4.998
2008/10/16 22:26:49.537,4.998
2008/10/16 22:26:49.427,4.995
2008/10/16 22:26:49.320,4.995
2008/10/16 22:26:49.210,4.995
2008/10/16 22:26:49.117,4.998
2008/10/16 22:26:48.990,4.998
2008/10/16 22:26:48.880,4.995
2008/10/16 22:26:48.773,4.995
2008/10/16 22:26:48.663,4.995
2008/10/16 22:26:48.553,4.998
2008/10/16 22:26:48.443,4.998
2008/10/16 22:26:48.333,4.995
2008/10/16 22:26:48.227,4.995
2008/10/16 22:26:48.117,4.993
2008/10/16 22:26:48.023,4.995
2008/10/16 22:26:47.897,4.995
2008/10/16 22:26:47.787,4.995
2008/10/16 22:26:47.677,4.995
2008/10/16 22:26:47.570,4.995
2008/10/16 22:26:47.460,4.998
2008/10/16 22:26:47.350,4.995
2008/10/16 22:26:47.240,4.995
2008/10/16 22:26:47.130,4.995
2008/10/16 22:26:47.023,4.998
2008/10/16 22:26:46.913,4.995
2008/10/16 22:26:46.803,4.998
2008/10/16 22:26:46.693,4.995
2008/10/16 22:26:46.583,4.995
2008/10/16 22:26:46.477,4.995
2008/10/16 22:26:46.367,4.995
2008/10/16 22:26:46.257,4.998
2008/10/16 22:26:46.147,4.995
2008/10/16 22:26:46.037,4.995
2008/10/16 22:26:45.927,4.995
2008/10/16 22:26:45.820,4.998
2008/10/16 22:26:45.710,4.995
2008/10/16 22:26:45.600,4.995
2008/10/16 22:26:45.490,4.995
2008/10/16 22:26:45.380,4.995
2008/10/16 22:26:45.273,4.998
2008/10/16 22:26:45.163,4.995
2008/10/16 22:26:45.053,4.995
2008/10/16 22:26:44.943,4.995
2008/10/16 22:26:44.833,4.995
2008/10/16 22:26:44.727,4.998
2008/10/16 22:26:44.617,4.995
2008/10/16 22:26:44.507,4.995
2008/10/16 22:26:44.397,4.995
2008/10/16 22:26:44.287,4.995
2008/10/16 22:26:44.177,4.998
2008/10/16 22:26:44.070,4.995
2008/10/16 22:26:43.960,4.995
2008/10/16 22:26:43.850,4.995
2008/10/16 22:26:43.740,4.998
2008/10/16 22:26:43.630,4.993
2008/10/16 22:26:43.523,4.998
2008/10/16 22:26:43.413,4.995
2008/10/16 22:26:43.303,4.998
2008/10/16 22:26:43.193,4.998
2008/10/16 22:26:43.083,4.998
2008/10/16 22:26:42.977,4.995
2008/10/16 22:26:42.867,4.995
2008/10/16 22:26:42.757,4.995
2008/10/16 22:26:42.647,4.995
2008/10/16 22:26:42.537,4.995
2008/10/16 22:26:42.427,4.995
2008/10/16 22:26:42.320,4.995
2008/10/16 22:26:42.210,4.995
2008/10/16 22:26:42.117,4.995
2008/10/16 22:26:41.990,4.998
2008/10/16 22:26:41.880,4.995
2008/10/16 22:26:41.773,4.995
2008/10/16 22:26:41.663,4.998
2008/10/16 22:26:41.553,4.998
2008/10/16 22:26:41.443,4.998
2008/10/16 22:26:41.333,4.995
2008/10/16 22:26:41.227,4.995
2008/10/16 22:26:41.117,4.995
2008/10/16 22:26:41.007,4.998
2008/10/16 22:26:40.897,4.998
2008/10/16 22:26:40.787,4.995
2008/10/16 22:26:40.677,4.993
2008/10/16 22:26:40.570,4.995
2008/10/16 22:26:40.460,4.995
2008/10/16 22:26:40.350,4.995
2008/10/16 22:26:40.240,4.995
2008/10/16 22:26:40.130,4.995
2008/10/16 22:26:40.023,4.995
2008/10/16 22:26:39.913,4.995
2008/10/16 22:26:39.803,4.995
2008/10/16 22:26:39.693,4.995
2008/10/16 22:26:39.583,4.995
2008/10/16 22:26:39.477,4.995
2008/10/16 22:26:39.367,4.998
2008/10/16 22:26:39.257,4.995
2008/10/16 22:26:39.147,4.998
2008/10/16 22:26:39.037,4.995
2008/10/16 22:26:38.927,4.995
2008/10/16 22:26:38.820,4.998
2008/10/16 22:26:38.710,4.998
2008/10/16 22:26:38.600,4.995
2008/10/16 22:26:38.490,4.995
2008/10/16 22:26:38.380,4.995
2008/10/16 22:26:38.273,4.995
2008/10/16 22:26:38.163,4.995
2008/10/16 22:26:38.053,4.995
2008/10/16 22:26:37.943,4.995
2008/10/16 22:26:37.833,4.995
2008/10/16 22:26:37.727,4.998
2008/10/16 22:26:37.617,4.995
2008/10/16 22:26:37.507,4.995
2008/10/16 22:26:37.397,4.995
2008/10/16 22:26:37.287,4.998
2008/10/16 22:26:37.177,4.998
2008/10/16 22:26:37.070,4.998
2008/10/16 22:26:36.960,4.995
2008/10/16 22:26:36.850,4.995
2008/10/16 22:26:36.740,4.998
2008/10/16 22:26:36.630,4.995
2008/10/16 22:26:36.523,4.995
2008/10/16 22:26:36.413,4.995
2008/10/16 22:26:36.303,4.995
2008/10/16 22:26:36.193,4.998
2008/10/16 22:26:36.083,4.998
2008/10/16 22:26:35.977,4.998
2008/10/16 22:26:35.867,4.995
2008/10/16 22:26:35.757,4.995
2008/10/16 22:26:35.647,4.998
2008/10/16 22:26:35.537,4.998
2008/10/16 22:26:35.427,4.995
2008/10/16 22:26:35.320,4.993
2008/10/16 22:26:35.210,4.993
2008/10/16 22:26:35.100,4.995
2008/10/16 22:26:34.990,4.998
2008/10/16 22:26:34.867,4.995
2008/10/16 22:26:34.757,4.995
2008/10/16 22:26:34.647,4.995
2008/10/16 22:26:34.537,4.998
2008/10/16 22:26:34.427,4.998
2008/10/16 22:26:34.320,4.995
2008/10/16 22:26:34.210,4.995
2008/10/16 22:26:34.100,4.995
2008/10/16 22:26:33.990,4.995
2008/10/16 22:26:33.880,4.995
2008/10/16 22:26:33.773,4.995
2008/10/16 22:26:33.663,4.995
2008/10/16 22:26:33.553,4.998
2008/10/16 22:26:33.443,4.995
2008/10/16 22:26:33.333,4.995
2008/10/16 22:26:33.227,4.995
2008/10/16 22:26:33.117,4.995
2008/10/16 22:26:33.007,4.995
2008/10/16 22:26:32.897,4.998
2008/10/16 22:26:32.787,4.995
2008/10/16 22:26:32.677,4.995
2008/10/16 22:26:32.570,4.998
2008/10/16 22:26:32.460,4.995
2008/10/16 22:26:32.350,4.998
2008/10/16 22:26:32.240,4.995
2008/10/16 22:26:32.130,4.995
2008/10/16 22:26:32.023,4.995
2008/10/16 22:26:31.913,4.995
2008/10/16 22:26:31.803,4.995
2008/10/16 22:26:31.693,4.995
2008/10/16 22:26:31.583,4.993
2008/10/16 22:26:31.477,4.998
2008/10/16 22:26:31.367,4.998
2008/10/16 22:26:31.257,4.998
2008/10/16 22:26:31.147,4.995
2008/10/16 22:26:31.037,4.995
2008/10/16 22:26:30.927,4.995
2008/10/16 22:26:30.820,4.995
2008/10/16 22:26:30.710,4.995
2008/10/16 22:26:30.600,4.995
2008/10/16 22:26:30.490,4.995
2008/10/16 22:26:30.380,4.998
2008/10/16 22:26:30.273,4.998
2008/10/16 22:26:30.163,4.998
2008/10/16 22:26:30.053,4.995
2008/10/16 22:26:29.943,4.998
2008/10/16 22:26:29.833,4.998
2008/10/16 22:26:29.727,4.998
2008/10/16 22:26:29.630,4.995
2008/10/16 22:26:29.507,4.995
2008/10/16 22:26:29.397,4.995
2008/10/16 22:26:29.287,4.998
2008/10/16 22:26:29.177,4.998
2008/10/16 22:26:29.067,4.995
2008/10/16 22:26:28.960,4.995
2008/10/16 22:26:28.850,4.995
2008/10/16 22:26:28.740,4.998
2008/10/16 22:26:28.630,4.995
2008/10/16 22:26:28.523,4.995
2008/10/16 22:26:28.413,4.995
2008/10/16 22:26:28.303,4.995
2008/10/16 22:26:28.193,4.995
2008/10/16 22:26:28.083,4.998
2008/10/16 22:26:27.977,4.998
2008/10/16 22:26:27.867,4.995
2008/10/16 22:26:27.757,4.995
2008/10/16 22:26:27.647,4.995
2008/10/16 22:26:27.537,4.998
2008/10/16 22:26:27.427,4.995
2008/10/16 22:26:27.317,4.995
2008/10/16 22:26:27.210,4.998
2008/10/16 22:26:27.100,4.995
2008/10/16 22:26:26.990,4.995
2008/10/16 22:26:26.880,4.995
2008/10/16 22:26:26.773,4.995
2008/10/16 22:26:26.663,4.993
2008/10/16 22:26:26.553,4.998
2008/10/16 22:26:26.443,4.995
2008/10/16 22:26:26.333,4.995
2008/10/16 22:26:26.227,4.995
2008/10/16 22:26:26.117,4.995
2008/10/16 22:26:26.007,4.995
2008/10/16 22:26:25.897,4.995
2008/10/16 22:26:25.787,4.995
2008/10/16 22:26:25.677,4.995
2008/10/16 22:26:25.567,4.995
2008/10/16 22:26:25.477,4.995
2008/10/16 22:26:25.350,4.995
2008/10/16 22:26:25.240,4.998
2008/10/16 22:26:25.130,4.995
2008/10/16 22:26:25.023,4.995
2008/10/16 22:26:24.913,4.995
2008/10/16 22:26:24.803,4.998
2008/10/16 22:26:24.710,4.995
2008/10/16 22:26:24.583,4.995
2008/10/16 22:26:24.477,4.998
2008/10/16 22:26:24.380,4.995
2008/10/16 22:26:24.273,4.998
2008/10/16 22:26:24.147,4.995
2008/10/16 22:26:24.037,4.995
2008/10/16 22:26:23.927,4.993
2008/10/16 22:26:23.817,4.995
2008/10/16 22:26:23.710,4.998
2008/10/16 22:26:23.600,4.995
2008/10/16 22:26:23.490,4.995
2008/10/16 22:26:23.380,4.998
2008/10/16 22:26:23.273,4.995
2008/10/16 22:26:23.163,4.995
2008/10/16 22:26:23.053,4.995
2008/10/16 22:26:22.943,4.995
2008/10/16 22:26:22.833,4.995
2008/10/16 22:26:22.727,4.995
2008/10/16 22:26:22.617,4.998
2008/10/16 22:26:22.507,4.995
2008/10/16 22:26:22.397,4.995
2008/10/16 22:26:22.287,4.995
2008/10/16 22:26:22.177,4.998
2008/10/16 22:26:22.067,4.998
2008/10/16 22:26:21.960,4.995
2008/10/16 22:26:21.850,4.995
2008/10/16 22:26:21.740,4.998
2008/10/16 22:26:21.630,4.993
2008/10/16 22:26:21.523,4.995
2008/10/16 22:26:21.427,4.995
2008/10/16 22:26:21.303,4.995
2008/10/16 22:26:21.193,4.995
2008/10/16 22:26:21.083,4.995
2008/10/16 22:26:20.977,4.995
2008/10/16 22:26:20.867,4.995
2008/10/16 22:26:20.757,4.995
2008/10/16 22:26:20.663,4.998
2008/10/16 22:26:20.537,4.995
2008/10/16 22:26:20.427,4.995
2008/10/16 22:26:20.317,4.995
2008/10/16 22:26:20.210,4.998
2008/10/16 22:26:20.100,4.995
2008/10/16 22:26:19.990,4.995
2008/10/16 22:26:19.880,4.998
2008/10/16 22:26:19.773,4.995
2008/10/16 22:26:19.677,4.995
2008/10/16 22:26:19.553,4.995
2008/10/16 22:26:19.443,4.998
2008/10/16 22:26:19.333,4.995
2008/10/16 22:26:19.227,4.995
2008/10/16 22:26:19.117,4.995
2008/10/16 22:26:19.007,4.995
2008/10/16 22:26:18.897,4.998
2008/10/16 22:26:18.787,4.998
2008/10/16 22:26:18.677,4.995
2008/10/16 22:26:18.567,4.993
2008/10/16 22:26:18.460,4.995
2008/10/16 22:26:18.350,4.995
2008/10/16 22:26:18.240,4.995
2008/10/16 22:26:18.130,4.995
2008/10/16 22:26:18.020,4.995
2008/10/16 22:26:17.913,4.995
2008/10/16 22:26:17.803,4.998
2008/10/16 22:26:17.710,4.995
2008/10/16 22:26:17.583,4.995
2008/10/16 22:26:17.477,4.998
2008/10/16 22:26:17.367,4.998
2008/10/16 22:26:17.257,4.995
2008/10/16 22:26:17.147,4.995
2008/10/16 22:26:17.037,4.995
2008/10/16 22:26:16.927,4.998
2008/10/16 22:26:16.817,4.998
2008/10/16 22:26:16.710,4.998
2008/10/16 22:26:16.600,4.995
2008/10/16 22:26:16.490,4.995
2008/10/16 22:26:16.380,4.998
2008/10/16 22:26:16.270,4.995
2008/10/16 22:26:16.177,4.995
2008/10/16 22:26:16.053,4.995
2008/10/16 22:26:15.943,4.995
2008/10/16 22:26:15.833,4.998
2008/10/16 22:26:15.710,4.998
2008/10/16 22:26:15.600,4.995
2008/10/16 22:26:15.490,4.995
2008/10/16 22:26:15.380,4.993
2008/10/16 22:26:15.270,4.998
2008/10/16 22:26:15.163,4.995
2008/10/16 22:26:15.053,4.995
2008/10/16 22:26:14.943,4.995
2008/10/16 22:26:14.833,4.995
2008/10/16 22:26:14.727,4.998
2008/10/16 22:26:14.617,4.998
2008/10/16 22:26:14.507,4.995
2008/10/16 22:26:14.397,4.995
2008/10/16 22:26:14.287,4.998
2008/10/16 22:26:14.177,4.995
2008/10/16 22:26:14.067,4.998
2008/10/16 22:26:13.960,4.995
2008/10/16 22:26:13.850,4.995
2008/10/16 22:26:13.740,4.998
2008/10/16 22:26:13.630,4.993
2008/10/16 22:26:13.520,4.998
2008/10/16 22:26:13.413,4.995
2008/10/16 22:26:13.303,4.995
2008/10/16 22:26:13.193,4.995
2008/10/16 22:26:13.083,4.998
2008/10/16 22:26:12.977,4.998
2008/10/16 22:26:12.867,4.995
2008/10/16 22:26:12.757,4.995
2008/10/16 22:26:12.647,4.995
2008/10/16 22:26:12.537,4.998
2008/10/16 22:26:12.427,4.995
2008/10/16 22:26:12.317,4.998
2008/10/16 22:26:12.210,4.995
2008/10/16 22:26:12.100,4.995
2008/10/16 22:26:11.990,4.998
2008/10/16 22:26:11.880,4.995
2008/10/16 22:26:11.770,4.995
2008/10/16 22:26:11.663,4.995
2008/10/16 22:26:11.553,4.995
2008/10/16 22:26:11.443,4.998
2008/10/16 22:26:11.333,4.995
2008/10/16 22:26:11.227,4.995
2008/10/16 22:26:11.117,4.995
2008/10/16 22:26:11.007,4.998
2008/10/16 22:26:10.897,4.998
2008/10/16 22:26:10.787,4.995
2008/10/16 22:26:10.677,4.995
2008/10/16 22:26:10.567,4.995
2008/10/16 22:26:10.460,4.998
2008/10/16 22:26:10.350,4.998
2008/10/16 22:26:10.240,4.995
2008/10/16 22:26:10.130,4.995
2008/10/16 22:26:10.020,4.995
2008/10/16 22:26:09.913,4.998
2008/10/16 22:26:09.803,4.995
2008/10/16 22:26:09.693,4.998
2008/10/16 22:26:09.583,4.995
2008/10/16 22:26:09.473,4.993
2008/10/16 22:26:09.367,4.995
2008/10/16 22:26:09.257,4.995
2008/10/16 22:26:09.147,4.998
2008/10/16 22:26:09.037,4.995
2008/10/16 22:26:08.927,4.995
2008/10/16 22:26:08.817,4.995
2008/10/16 22:26:08.710,4.998
2008/10/16 22:26:08.600,4.995
2008/10/16 22:26:08.490,4.995
2008/10/16 22:26:08.380,4.998
2008/10/16 22:26:08.270,4.998
2008/10/16 22:26:08.163,4.998
2008/10/16 22:26:08.053,4.995
2008/10/16 22:26:07.943,4.995
2008/10/16 22:26:07.833,4.995
2008/10/16 22:26:07.723,4.998
2008/10/16 22:26:07.617,4.995
2008/10/16 22:26:07.507,4.995
2008/10/16 22:26:07.397,4.995
2008/10/16 22:26:07.287,4.995
2008/10/16 22:26:07.177,4.998
2008/10/16 22:26:07.067,4.995
2008/10/16 22:26:06.960,4.995
2008/10/16 22:26:06.850,4.995
2008/10/16 22:26:06.740,4.995
2008/10/16 22:26:06.630,4.998
2008/10/16 22:26:06.520,4.995
2008/10/16 22:26:06.413,4.998
2008/10/16 22:26:06.303,4.995
2008/10/16 22:26:06.193,4.995
2008/10/16 22:26:06.083,4.995
2008/10/16 22:26:05.973,4.998
2008/10/16 22:26:05.867,4.995
2008/10/16 22:26:05.757,4.995
2008/10/16 22:26:05.647,4.998
2008/10/16 22:26:05.537,4.998
2008/10/16 22:26:05.427,4.998
2008/10/16 22:26:05.317,4.995
2008/10/16 22:26:05.210,4.995
2008/10/16 22:26:05.100,4.998
2008/10/16 22:26:04.990,4.998
2008/10/16 22:26:04.880,4.998
2008/10/16 22:26:04.770,4.995
2008/10/16 22:26:04.663,4.995
2008/10/16 22:26:04.553,4.995
2008/10/16 22:26:04.443,4.998
2008/10/16 22:26:04.333,4.998
2008/10/16 22:26:04.223,4.995
2008/10/16 22:26:04.117,4.995
2008/10/16 22:26:04.007,4.995
2008/10/16 22:26:03.897,4.998
2008/10/16 22:26:03.787,4.995
2008/10/16 22:26:03.677,4.995
2008/10/16 22:26:03.567,4.995
2008/10/16 22:26:03.460,4.998
2008/10/16 22:26:03.350,4.995
2008/10/16 22:26:03.240,4.998
2008/10/16 22:26:03.130,4.995
2008/10/16 22:26:03.020,4.995
2008/10/16 22:26:02.913,4.995
2008/10/16 22:26:02.803,4.998
2008/10/16 22:26:02.693,4.995
2008/10/16 22:26:02.583,4.995
2008/10/16 22:26:02.473,4.995
2008/10/16 22:26:02.367,4.998
2008/10/16 22:26:02.257,4.998
2008/10/16 22:26:02.147,4.995
2008/10/16 22:26:02.037,4.995
2008/10/16 22:26:01.927,4.998
2008/10/16 22:26:01.817,4.998
2008/10/16 22:26:01.710,4.998
2008/10/16 22:26:01.600,4.995
2008/10/16 22:26:01.490,4.995
2008/10/16 22:26:01.380,4.995
2008/10/16 22:26:01.270,4.998
2008/10/16 22:26:01.163,4.998
2008/10/16 22:26:01.053,4.995
2008/10/16 22:26:00.943,4.998
2008/10/16 22:26:00.833,4.995
2008/10/16 22:26:00.723,4.998
2008/10/16 22:26:00.617,4.998
2008/10/16 22:26:00.507,4.998
2008/10/16 22:26:00.397,4.995
2008/10/16 22:26:00.287,4.995
2008/10/16 22:26:00.177,4.995
2008/10/16 22:26:00.067,4.995
2008/10/16 22:25:59.960,4.995
2008/10/16 22:25:59.850,4.995
2008/10/16 22:25:59.740,4.995
2008/10/16 22:25:59.630,4.995
2008/10/16 22:25:59.520,4.998
2008/10/16 22:25:59.413,4.998
2008/10/16 22:25:59.303,4.995
2008/10/16 22:25:59.193,4.995
2008/10/16 22:25:59.083,4.998
2008/10/16 22:25:58.973,4.998
2008/10/16 22:25:58.867,4.995
2008/10/16 22:25:58.757,4.995
2008/10/16 22:25:58.647,4.998
2008/10/16 22:25:58.537,4.998
2008/10/16 22:25:58.427,4.995
2008/10/16 22:25:58.317,4.995
2008/10/16 22:25:58.210,4.998
2008/10/16 22:25:58.100,4.995
2008/10/16 22:25:57.990,4.995
2008/10/16 22:25:57.880,4.998
2008/10/16 22:25:57.770,4.995
2008/10/16 22:25:57.663,4.995
2008/10/16 22:25:57.553,4.995
2008/10/16 22:25:57.443,4.998
2008/10/16 22:25:57.333,4.998
2008/10/16 22:25:57.223,4.995
2008/10/16 22:25:57.117,4.998
2008/10/16 22:25:57.007,4.998
2008/10/16 22:25:56.897,4.998
2008/10/16 22:25:56.787,4.998
2008/10/16 22:25:56.677,4.995
2008/10/16 22:25:56.567,4.998
2008/10/16 22:25:56.460,4.995
2008/10/16 22:25:56.350,4.995
2008/10/16 22:25:56.240,4.995
2008/10/16 22:25:56.130,4.995
2008/10/16 22:25:56.020,4.995
2008/10/16 22:25:55.913,4.995
2008/10/16 22:25:55.803,4.995
2008/10/16 22:25:55.693,4.998
2008/10/16 22:25:55.583,4.995
2008/10/16 22:25:55.473,4.995
2008/10/16 22:25:55.367,4.995
2008/10/16 22:25:55.257,4.998
2008/10/16 22:25:55.147,4.995
2008/10/16 22:25:55.037,4.995
2008/10/16 22:25:54.927,4.995
2008/10/16 22:25:54.817,4.998
2008/10/16 22:25:54.710,4.998
2008/10/16 22:25:54.600,4.995
2008/10/16 22:25:54.490,4.995
2008/10/16 22:25:54.380,4.995
2008/10/16 22:25:54.270,4.995
2008/10/16 22:25:54.177,4.995
2008/10/16 22:25:54.053,4.995
2008/10/16 22:25:53.943,4.993
2008/10/16 22:25:53.833,4.995
2008/10/16 22:25:53.723,4.995
2008/10/16 22:25:53.617,4.995
2008/10/16 22:25:53.507,4.995
2008/10/16 22:25:53.397,4.995
2008/10/16 22:25:53.287,4.993
2008/10/16 22:25:53.177,4.998
2008/10/16 22:25:53.083,4.998
2008/10/16 22:25:52.960,4.993
2008/10/16 22:25:52.850,4.998
2008/10/16 22:25:52.740,4.998
2008/10/16 22:25:52.630,4.995
2008/10/16 22:25:52.520,4.995
2008/10/16 22:25:52.413,4.995
2008/10/16 22:25:52.303,4.995
2008/10/16 22:25:52.193,4.995
2008/10/16 22:25:52.083,4.995
2008/10/16 22:25:51.990,4.998
2008/10/16 22:25:51.867,4.995
2008/10/16 22:25:51.757,4.995
2008/10/16 22:25:51.663,4.995
2008/10/16 22:25:51.537,4.995
2008/10/16 22:25:51.427,4.998
2008/10/16 22:25:51.333,4.995
2008/10/16 22:25:51.210,4.995
2008/10/16 22:25:51.100,4.995
2008/10/16 22:25:50.990,4.995
2008/10/16 22:25:50.897,4.998
2008/10/16 22:25:50.770,4.995
2008/10/16 22:25:50.663,4.995
2008/10/16 22:25:50.553,4.995
2008/10/16 22:25:50.443,4.998
2008/10/16 22:25:50.333,4.995
2008/10/16 22:25:50.223,4.995
2008/10/16 22:25:50.117,4.995
2008/10/16 22:25:50.007,4.998
2008/10/16 22:25:49.897,4.995
2008/10/16 22:25:49.787,4.998
2008/10/16 22:25:49.677,4.995
2008/10/16 22:25:49.567,4.995
2008/10/16 22:25:49.460,4.995
2008/10/16 22:25:49.350,4.998
2008/10/16 22:25:49.240,4.995
2008/10/16 22:25:49.130,4.995
2008/10/16 22:25:49.020,4.995
2008/10/16 22:25:48.913,4.995
2008/10/16 22:25:48.817,4.995
2008/10/16 22:25:48.693,4.995
2008/10/16 22:25:48.583,4.995
2008/10/16 22:25:48.473,4.993
2008/10/16 22:25:48.367,4.995
2008/10/16 22:25:48.257,4.998
2008/10/16 22:25:48.147,4.998
2008/10/16 22:25:48.037,4.995
2008/10/16 22:25:47.927,4.993
2008/10/16 22:25:47.817,4.995
2008/10/16 22:25:47.710,4.995
2008/10/16 22:25:47.600,4.995
2008/10/16 22:25:47.490,4.995
2008/10/16 22:25:47.380,4.995
2008/10/16 22:25:47.270,4.995
2008/10/16 22:25:47.163,4.998
2008/10/16 22:25:47.053,4.995
2008/10/16 22:25:46.943,4.995
2008/10/16 22:25:46.833,4.995
2008/10/16 22:25:46.723,4.998
2008/10/16 22:25:46.617,4.995
2008/10/16 22:25:46.507,4.998
